sha256,format,detected_format,decryption,bytes,classification,classification_reason,read_status,sheet_count,visible_sheet_count,apparent_cells,sample_nonempty,sample_numeric,sample_formulas,sheet_names,sample_text,seconds,error,canonical_url,local_path
755ce48df205f606b2fec56b69613d326698269e08bead647905b1ac207821d1,XLSX,XLSX,,21338,application_or_form,URL identifies a form or submission list,readable,1,1,345,35,1,0,ANNEX I,"Template 1 - Insider List for Deal-specific or Event-based Inside Information | This template is for deal-specific or event-based insider lists maintained under Article 18 of Regulation (EU) No 596/2014 of the European Parliament and of the | Name of the deal-specific or event-based inside information: | Date and time (of creation of this section of the insider list, i.e. when this inside information was identified): [yyyy-mm-dd; hh:mm UTC (Coordinated Universal | Issuer: | Date and time (last update): [yyyy-mm-dd, hh:mm UTC (Coordinated Universal Time)] | Created and updated by: | Date of transmission to the competent authority: [yyyy-mm-dd] | First name(s) of the insider | Surname(s) of the insider | Birth surname(s) of the insider (if different) | Professional telephone number(s) (work direct telephone line and work mobile numbers)",0.0,,https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/securities-markets/market-abuse-regulation/submit-insider-lists/gns-4-4-17-4-11-deal-specific-or-event-based-insider-list.xlsx?sfvrsn=2f50d71d_6,files\www.centralbank.ie\_long\0bd3b3ac1e79eda24f3f131f\gns-4-4-17-4-11-deal-specific-or-event-based-insider-list__q.xlsx
5ef6dd8b0b73c81f5b36290891587255eaaccb7b36b1e0afbab4533ebbf22e11,XLSX,XLSX,,24339,application_or_form,URL identifies a form or submission list,readable,1,1,308,32,1,0,ANNEX 1,"Template 2: Permanent Insider section of the Insider List | This template is for the permanent insider section of the insider list maintained under Article 18 of Regulation (EU) No 596/2014 of the European Parliament and | Date and time (of creation of the permanent insiders section) [yyyy-mm-dd, hh:mm UTC (Coordinated Universal Time)] | Issuer: | Date and time (last update): [yyyy-mm-dd, hh:mm UTC (Coordinated Universal Time)] | Created and updated by: | Date of transmission to the competent authority: [yyyy-mm-dd] | First name(s) of the insider | Surname(s) of the insider | Birth surname(s) of the insider (if different) | Professional telephone number(s) (work direct telephone line and work mobile numbers) | Company name and address",0.0,,https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/securities-markets/market-abuse-regulation/submit-insider-lists/gns-4-4-17-4-11-permanent-insider-section.xlsx?sfvrsn=2250d71d_4,files\www.centralbank.ie\_long\a860bc841ce4260a1fd7aaf9\gns-4-4-17-4-11-permanent-insider-section__q-663f4c3d9f__u-a.xlsx
40715547da935ca9b60ca8a78196052fef03564ce361786bc65559fb246e497a,XLSX,XLSX,,410775,regulatory_reporting_template,Filename identifies a template/return/schedule,readable,17,7,102879,1370,112,119,Submission Data | Overview | Submission Details | Issuer Details | IDLookups | Securities Details | Omission Details | Passporting Details | Approval | ApprovalLookups | SDLookups | SecDLookups | OmissionLookups | OLD_SecuritiesDetails |  Passporting Details Old | Approval old | ApprovalLookups old,"Debt Submission | Submission Type | Submission Sub Type | contactcapacity | Prospectus | Column Names | Debt | Mapping status/FieldName/Comments | Section | PD | Prospectus | Submission Type || Debt Submission Template | Items | Name | Content | 1 to 7 | Submission Details | Type of Submission | Details related to the document submitted for review | Document Type: | SupplementType: | Core Job Information | Disclosure Regime || Please DO NOT 'Copy and Paste' data into any cells, to do so may result in the Debt Submission Template failing to upload correctly and result in a request for  | ESMA REQUIREMENTS: | VALIDATION RULES: | Type of Submission: Please tick one of the following | Please tick one of the following: | TICK BOX | Request Type: | Mandatory; Radio buttons | New Debt Submission | If selected, 'Job Number to which this submission relates' field in 'Core Jobs Information' section is NOT editable/visible. | Redraft Submission | If selected, 'Job Number to which this submission relates' field in 'Core Jobs Information' section becomes editable/visible. || Please DO NOT 'Copy and Paste' data into any cells, to do so may result in the Debt Submission Template failing to upload correctly and result in a request for  | Details related to the Issuer, Co-Issuer (if any), Multi-Issuer (if any), Offeror (if any), Guarantor(s) (if any) or any other entities related to the document: | Entity Name | Entity Type | LEI Code | Legal/Corporate Structure | Jurisdiction of Incorporation | Resident Country | Date of Incorporation | PD Home Member State || Entity Type | Countries | Legal/Corporate structure | Jurisdictions | Resident Countries | PD HMS | Issuer | Ireland | PLC | Abu Dhabi | Afghanistan | Austria || Please DO NOT 'Copy and Paste' data into any cells, to do so may result in the Debt Submission Template failing to upload correctly and result in a request for  | Details related to the Securities: | ESMA REQUIREMENTS: | VALIDATION RULES: | (Prospectus level) | Product Type: | Debt | Defaults to debt on Debt Template. Prodcut Type on SMX should cover debt, funds and equity. | Programme Name: | Free text, Optional, editable/visible only for Base Prospectuses and RD / URD ; e.g. '€10,000,000,000 Euro Medium Term Note Programme' | Series: | integer value or numerical character or combination of both; e.g. “1” or ""A"" or ""A1"" as opposed to ""Series 1” / ""Series A"" e.g. ""A1"" / ""Series A1""; ALSO dashes  || Please DO NOT 'Copy and Paste' data into any cells, to do so may result in the Debt Submission Template failing to upload correctly and result in a request for  | Details related to the Omission of Information: | Annex Item(s) Omitted: | Please enter annex item(s) to be omitted | Annex Item(s) Omitted: | Dropdown: | Dropdown; Multiple options | Annex 1 | Annex 11 | Annex 21 | Annex 2 | Annex 12 || Please DO NOT 'Copy and Paste' data into any cells, to do so may result in the Debt Submission Template failing to upload correctly and result in a request for  | Details related to the Passporting of the document: | Host Countries for which passporting is required (please tick relevant boxes): | Receiving Member State | Public Offer | Admission to Trading | Translation required | Country Code | Passport to: | Austria | AT | Belgium || Please DO NOT 'Copy and Paste' data into any cells, to do so may result in the Debt Submission Template failing to upload correctly and result in a request for  | This tab mandatory/editable only when 'Submission for Approval' selected in item 1 in Submission Details tab. | Details related to the Structure of the document: | VALIDATION RULES: | Prospectus Type: | To be populated from Submission Details tab item 2 | To be populated as STDA when 'Details related to the document submitted for review:' in Submission Details tab item 2 is selected as 'Prospectus - Series/Drawdo | Structure Type: | Radio buttons; This field editable/available if Securities Notes / Standalone Prospectus / Series Prospectus / BP / RD",0.078,,https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/securities-markets/prospectus-regulation/template-emails-letters-and-forms/debt-submission-template.xlsx?sfvrsn=2c68b61d_6,files\www.centralbank.ie\_long\92d9508ffa96208e71fea1b4\debt-submission-template__q-e05a949b4b__u-92d9508ffa96.xlsx
dc673947bf4cf2b32045fb27714573ca2affaeab57e9f3e52cc71d29dc5e045a,XLSX,XLSX,,57517,application_or_form,Located in forms or filename identifies a form,readable,1,1,7888,33,0,2,Notification Form,Short Selling Notification Cancelled Net Short Position in Shares Form SS001-SHX | POSITION HOLDER | NAME OF POSITION HOLDER | Guidance: | DSX | C | For Natural Persons: | First name: | >For natural persons: the first name and the last name | Last name: | For Legal Persons: | Full company name and legal form:,0.0,,https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/securities-markets/short-selling-regulation/forms/cancellation-net-short-position-in-shares.xlsx?sfvrsn=12c89d1d_3,files\www.centralbank.ie\_long\ccfa65ecefcdfc21deee66df\cancellation-net-short-position-in-shares__q-5ed2d5bf63__u-c.xlsx
cc1178c4409cee566055cd38dc3d90ebb178802297da7e0c5dd8773761c7f4aa,XLSX,XLSX,,53054,application_or_form,Located in forms or filename identifies a form,readable,1,1,7714,33,0,2,Notification Form,Short Selling Notification Cancelled Net Short Position in Sovereign Debt Form SS001-SOX | POSITION HOLDER | NAME OF POSITION HOLDER | Guidance: | SOX | C | For Natural Persons: | First name: | >For natural persons: the first name and the last name | Last name: | For Legal Persons: | Full company name and legal form:,0.016,,https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/securities-markets/short-selling-regulation/forms/cancellation-net-short-position-in-sovereign-debt.xlsx?sfvrsn=a6c99d1d_3,files\www.centralbank.ie\_long\51a96a438b70941b2f66d6c0\cancellation-net-short-position-in-sovereign-debt__q-8b36755.xlsx
ee8cd9a743abde86466e1758665e72fd07d0069e00198b5e2a25236048a0c5c8,XLSX,XLSX,,53175,application_or_form,Located in forms or filename identifies a form,readable,1,1,7714,33,0,2,Notification Form,Short Selling Notification Cancelled Uncovered Position in Sovereign Credit Default Swaps Form SS001-CDX | POSITION HOLDER | NAME OF POSITION HOLDER | Guidance: | CDX | C | For Natural Persons: | First name: | >For natural persons: the first name and the last name | Last name: | For Legal Persons: | Full company name and legal form:,0.0,,https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/securities-markets/short-selling-regulation/forms/cancellation-uncovered-position-in-sovereign-cds.xlsx?sfvrsn=2ec99d1d_4,files\www.centralbank.ie\_long\07a4c397661000899394b499\cancellation-uncovered-position-in-sovereign-cds__q-fc8d0072.xlsx
7842cdde6190c561f5faf79ff7f2723f51db777e003614ded337c6bafd7563c3,XLSX,XLSX,,52800,application_or_form,Located in forms or filename identifies a form,readable,1,1,8526,18,0,0,Notification Data,Short Selling Position Holder Change of Information Form Form SS002-CHG | POSITION HOLDER | NAME OF POSITION HOLDER | Identifier Code of the Position Holder: | INFORMATION TO BE CHANGED | For Natural Persons: * | Previously Reported Value | New Value | First name: | Last name: | Date of birth: | Place of birth:,0.015,,https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/securities-markets/short-selling-regulation/forms/change-of-information-form.xlsx?sfvrsn=4cce9d1d_2,files\www.centralbank.ie\_long\1afbc62bd7ee2611e93f9364\change-of-information-form__q-2fd67a4794__u-1afbc62bd7ee.xlsx
53c45728b272eac157a1909efde7bf8145983dad548814c8efd98b0f09b4959e,XLSX,XLSX,,57950,application_or_form,Located in forms or filename identifies a form,readable,1,1,7917,33,0,2,Notification Form,Short Selling Notification Net Short Position in Shares Form SS001-SHS | POSITION HOLDER | NAME OF POSITION HOLDER | Guidance: | DSH | P | For Natural Persons: | First name: | >For natural persons: the first name and the last name | Last name: | For Legal Persons: | Full company name and legal form:,0.0,,https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/securities-markets/short-selling-regulation/forms/notification-net-short-position-in-shares.xlsx?sfvrsn=edcf9d1d_4,files\www.centralbank.ie\_long\dbbd6f7f8fbfa149d6206abc\notification-net-short-position-in-shares__q-c24562f542__u-d.xlsx
aee02ea725a0f4c9adadef0f144f2d653a1d192a1ab3ea18b00729025f60a1da,XLSX,XLSX,,53000,application_or_form,Located in forms or filename identifies a form,readable,1,1,7714,33,0,2,Notification Data,Short Selling Notification Net Short Position in Sovereign Debt Form SS001-SOV | POSITION HOLDER | NAME OF POSITION HOLDER | Guidance: | SOV | P | For Natural Persons: | First name: | >For natural persons: the first name and the last name | Last name: | For Legal Persons: | Full company name and legal form:,0.016,,https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/securities-markets/short-selling-regulation/forms/notification-net-short-position-in-sovereign-debt.xlsx?sfvrsn=bcf9d1d_3,files\www.centralbank.ie\_long\ca919637d1b12a3379d7de4f\notification-net-short-position-in-sovereign-debt__q-742a242.xlsx
ef513ed7f1282e5b2d0bceb6dea9274a7e58fcd0a4a7b1af0b8edf45b3117379,XLSX,XLSX,,53069,application_or_form,Located in forms or filename identifies a form,readable,1,1,7714,33,0,2,Notification Form,Short Selling Notification Uncovered Position in Sovereign Credit Default Swaps Form SS001-CDS | POSITION HOLDER | NAME OF POSITION HOLDER | Guidance: | CDS | P | For Natural Persons: | First name: | >For natural persons: the first name and the last name | Last name: | For Legal Persons: | Full company name and legal form:,0.0,,https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/securities-markets/short-selling-regulation/forms/notification-uncovered-position-in-sovereign-cds.xlsx?sfvrsn=a6c89d1d_3,files\www.centralbank.ie\_long\e2ecc015817e618980bb5ce3\notification-uncovered-position-in-sovereign-cds__q-60bd238e.xlsx
56cab6e89b7704019e6f546cb79816626dcb5c30ae8858b51064a52b3c99c75d,XLSX,XLSX,,55092,application_or_form,Located in forms or filename identifies a form,readable,1,1,8178,15,0,0,Notification Data,Short Selling Position Holder Registration Form Form SS002-REG | POSITION HOLDER | NAME OF POSITION HOLDER | For Natural Persons: * | First name: | Last name: | Date of birth: | Place of birth: | * Please attach a copy of your valid passport. | For Legal Persons: ** | Full company name and legal form: | Legal form:,0.016,,https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/securities-markets/short-selling-regulation/forms/registration-form.xlsx?sfvrsn=31ce9d1d_3,files\www.centralbank.ie\_long\aade67fbccd910deae83350e\registration-form__q-5777555f6c__u-aade67fbccd9.xlsx
ad8c15380b6ad486cf351e1fe5f59e1b5995c870844b066bdc3ceebc6db344fc,XLSX,XLSX,,34875,official_list_or_disclosure,URL identifies a published regulatory list/disclosure,readable,2,2,10268,140,24,0,Current | Historical,Table of Current Significant Net Short Positions in Shares | Position Holder: | Name of the Issuer: | ISIN: | Net short position %: | Position Date: | Comments: | Last Updated: || Table of Current Significant Net Short Positions in Shares | Position Holder: | Name of the Issuer: | ISIN: | Net short position %: | Position Date: | Comments: | Millennium International Management LP | RYANAIR HOLDINGS PLC | IE00BYTBXV33 | Millennium International Management LP | Ryanair Holdings PLC,0.0,,https://www.centralbank.ie/docs/default-source/regulation/industry-market-sectors/securities-markets/short-selling-regulation/public-net-short-positions/table-of-significant-net-short-positions-in-shares.xlsx?sfvrsn=49c7d61d_968,files\www.centralbank.ie\_long\f66f5e3191d4d2e27cbd8602\table-of-significant-net-short-positions-in-shares__q-1c1e08.xlsx
